Sample_ID,Timestamp,EMG_Raw
195,2025-03-07 11:04:13.520,491.0
196,2025-03-07 11:04:13.570,540.0
197,2025-03-07 11:04:13.620,540.0
198,2025-03-07 11:04:13.671,536.0
199,2025-03-07 11:04:13.721,524.0
200,2025-03-07 11:04:13.771,528.0
201,2025-03-07 11:04:13.822,487.0
202,2025-03-07 11:04:13.872,535.0
203,2025-03-07 11:04:13.922,505.0
204,2025-03-07 11:04:13.973,532.0
205,2025-03-07 11:04:14.023,494.0
206,2025-03-07 11:04:14.073,542.0
207,2025-03-07 11:04:14.123,525.0
208,2025-03-07 11:04:14.174,540.0
209,2025-03-07 11:04:14.224,523.0
210,2025-03-07 11:04:14.274,362.0
211,2025-03-07 11:04:14.325,533.0
212,2025-03-07 11:04:14.375,509.0
213,2025-03-07 11:04:14.425,526.0
214,2025-03-07 11:04:14.476,505.0
215,2025-03-07 11:04:14.526,523.0
216,2025-03-07 11:04:14.576,523.0
217,2025-03-07 11:04:14.626,524.0
218,2025-03-07 11:04:14.677,526.0
219,2025-03-07 11:04:14.727,526.0
220,2025-03-07 11:04:14.777,501.0
221,2025-03-07 11:04:14.827,466.0
222,2025-03-07 11:04:14.878,538.0
223,2025-03-07 11:04:14.928,522.0
224,2025-03-07 11:04:14.978,470.0
225,2025-03-07 11:04:15.029,538.0
226,2025-03-07 11:04:15.079,439.0
227,2025-03-07 11:04:15.129,520.0
228,2025-03-07 11:04:15.179,476.0
229,2025-03-07 11:04:15.230,531.0
230,2025-03-07 11:04:15.280,522.0
231,2025-03-07 11:04:15.330,526.0
232,2025-03-07 11:04:15.381,542.0
233,2025-03-07 11:04:15.431,404.0
234,2025-03-07 11:04:15.481,526.0
235,2025-03-07 11:04:15.531,515.0
236,2025-03-07 11:04:15.582,516.0
237,2025-03-07 11:04:15.632,489.0
238,2025-03-07 11:04:15.682,452.0
239,2025-03-07 11:04:15.733,524.0
240,2025-03-07 11:04:15.783,513.0
241,2025-03-07 11:04:15.833,533.0
242,2025-03-07 11:04:15.883,524.0
243,2025-03-07 11:04:15.934,543.0
244,2025-03-07 11:04:15.984,526.0
245,2025-03-07 11:04:16.034,524.0
246,2025-03-07 11:04:16.084,442.0
247,2025-03-07 11:04:16.135,362.0
248,2025-03-07 11:04:16.185,541.0
249,2025-03-07 11:04:16.235,529.0
250,2025-03-07 11:04:16.285,524.0
251,2025-03-07 11:04:16.336,528.0
252,2025-03-07 11:04:16.386,539.0
253,2025-03-07 11:04:16.436,532.0
254,2025-03-07 11:04:16.487,540.0
255,2025-03-07 11:04:16.537,538.0
256,2025-03-07 11:04:16.587,534.0
257,2025-03-07 11:04:16.638,516.0
258,2025-03-07 11:04:16.688,539.0
259,2025-03-07 11:04:16.738,528.0
260,2025-03-07 11:04:16.788,364.0
261,2025-03-07 11:04:16.839,424.0
262,2025-03-07 11:04:16.889,534.0
263,2025-03-07 11:04:16.939,547.0
264,2025-03-07 11:04:16.990,478.0
265,2025-03-07 11:04:17.040,534.0
266,2025-03-07 11:04:17.090,500.0
267,2025-03-07 11:04:17.140,534.0
268,2025-03-07 11:04:17.191,552.0
269,2025-03-07 11:04:17.241,527.0
270,2025-03-07 11:04:17.291,523.0
271,2025-03-07 11:04:17.342,554.0
272,2025-03-07 11:04:17.392,484.0
273,2025-03-07 11:04:17.442,554.0
274,2025-03-07 11:04:17.492,450.0
275,2025-03-07 11:04:17.543,543.0
276,2025-03-07 11:04:17.593,528.0
277,2025-03-07 11:04:17.643,505.0
278,2025-03-07 11:04:17.694,534.0
279,2025-03-07 11:04:17.744,536.0
280,2025-03-07 11:04:17.794,504.0
281,2025-03-07 11:04:17.844,460.0
282,2025-03-07 11:04:17.895,523.0
283,2025-03-07 11:04:17.945,497.0
284,2025-03-07 11:04:17.995,496.0
285,2025-03-07 11:04:18.046,524.0
286,2025-03-07 11:04:18.096,532.0
287,2025-03-07 11:04:18.146,534.0
288,2025-03-07 11:04:18.197,519.0
289,2025-03-07 11:04:18.247,494.0
290,2025-03-07 11:04:18.297,533.0
291,2025-03-07 11:04:18.347,391.0
292,2025-03-07 11:04:18.397,535.0
293,2025-03-07 11:04:18.448,547.0
294,2025-03-07 11:04:18.498,528.0
295,2025-03-07 11:04:18.548,496.0
296,2025-03-07 11:04:18.599,546.0
297,2025-03-07 11:04:18.649,499.0
298,2025-03-07 11:04:18.699,535.0
299,2025-03-07 11:04:18.749,496.0
300,2025-03-07 11:04:18.800,514.0
301,2025-03-07 11:04:18.850,462.0
302,2025-03-07 11:04:18.900,507.0
303,2025-03-07 11:04:18.950,548.0
304,2025-03-07 11:04:19.001,531.0
305,2025-03-07 11:04:19.051,539.0
306,2025-03-07 11:04:19.101,450.0
307,2025-03-07 11:04:19.152,545.0
308,2025-03-07 11:04:19.202,490.0
309,2025-03-07 11:04:19.252,507.0
310,2025-03-07 11:04:19.303,511.0
311,2025-03-07 11:04:19.353,511.0
312,2025-03-07 11:04:19.403,503.0
313,2025-03-07 11:04:19.453,509.0
314,2025-03-07 11:04:19.503,518.0
315,2025-03-07 11:04:19.554,519.0
316,2025-03-07 11:04:19.604,504.0
317,2025-03-07 11:04:19.654,489.0
318,2025-03-07 11:04:19.705,515.0
319,2025-03-07 11:04:19.755,511.0
320,2025-03-07 11:04:19.805,521.0
321,2025-03-07 11:04:19.855,517.0
322,2025-03-07 11:04:19.906,512.0
323,2025-03-07 11:04:19.956,521.0
324,2025-03-07 11:04:20.006,521.0
325,2025-03-07 11:04:20.057,545.0
326,2025-03-07 11:04:20.107,498.0
327,2025-03-07 11:04:20.157,384.0
328,2025-03-07 11:04:20.208,547.0
329,2025-03-07 11:04:20.258,528.0
330,2025-03-07 11:04:20.308,545.0
331,2025-03-07 11:04:20.358,547.0
332,2025-03-07 11:04:20.409,522.0
333,2025-03-07 11:04:20.459,523.0
334,2025-03-07 11:04:20.509,448.0
335,2025-03-07 11:04:20.560,563.0
336,2025-03-07 11:04:20.610,584.0
337,2025-03-07 11:04:20.660,342.0
338,2025-03-07 11:04:20.711,346.0
339,2025-03-07 11:04:20.761,565.0
340,2025-03-07 11:04:20.811,528.0
341,2025-03-07 11:04:20.861,471.0
342,2025-03-07 11:04:20.912,541.0
343,2025-03-07 11:04:20.962,499.0
344,2025-03-07 11:04:21.012,537.0
345,2025-03-07 11:04:21.063,545.0
346,2025-03-07 11:04:21.113,552.0
347,2025-03-07 11:04:21.163,541.0
348,2025-03-07 11:04:21.213,343.0
349,2025-03-07 11:04:21.264,502.0
350,2025-03-07 11:04:21.314,533.0
351,2025-03-07 11:04:21.364,548.0
352,2025-03-07 11:04:21.414,529.0
353,2025-03-07 11:04:21.465,495.0
354,2025-03-07 11:04:21.515,419.0
355,2025-03-07 11:04:21.565,518.0
356,2025-03-07 11:04:21.616,472.0
357,2025-03-07 11:04:21.666,500.0
358,2025-03-07 11:04:21.716,281.0
359,2025-03-07 11:04:21.766,543.0
360,2025-03-07 11:04:21.817,532.0
361,2025-03-07 11:04:21.867,535.0
362,2025-03-07 11:04:21.917,514.0
363,2025-03-07 11:04:21.968,536.0
364,2025-03-07 11:04:22.018,532.0
365,2025-03-07 11:04:22.068,477.0
366,2025-03-07 11:04:22.118,518.0
367,2025-03-07 11:04:22.169,501.0
368,2025-03-07 11:04:22.219,556.0
369,2025-03-07 11:04:22.269,286.0
370,2025-03-07 11:04:22.320,548.0
371,2025-03-07 11:04:22.370,567.0
372,2025-03-07 11:04:22.420,550.0
373,2025-03-07 11:04:22.470,542.0
374,2025-03-07 11:04:22.521,404.0
375,2025-03-07 11:04:22.571,437.0
376,2025-03-07 11:04:22.621,548.0
377,2025-03-07 11:04:22.671,337.0
378,2025-03-07 11:04:22.722,505.0
379,2025-03-07 11:04:22.772,544.0
380,2025-03-07 11:04:22.822,453.0
381,2025-03-07 11:04:22.873,535.0
382,2025-03-07 11:04:22.923,493.0
383,2025-03-07 11:04:22.973,540.0
384,2025-03-07 11:04:23.023,507.0
385,2025-03-07 11:04:23.074,466.0
386,2025-03-07 11:04:23.124,523.0
387,2025-03-07 11:04:23.174,536.0
388,2025-03-07 11:04:23.225,539.0
389,2025-03-07 11:04:23.275,546.0
390,2025-03-07 11:04:23.325,355.0
391,2025-03-07 11:04:23.375,513.0
392,2025-03-07 11:04:23.426,358.0
393,2025-03-07 11:04:23.476,538.0
394,2025-03-07 11:04:23.526,458.0
395,2025-03-07 11:04:23.576,472.0
396,2025-03-07 11:04:23.627,502.0
397,2025-03-07 11:04:23.677,533.0
398,2025-03-07 11:04:23.727,534.0
399,2025-03-07 11:04:23.778,538.0
400,2025-03-07 11:04:23.828,514.0
401,2025-03-07 11:04:23.878,601.0
402,2025-03-07 11:04:23.929,548.0
403,2025-03-07 11:04:23.979,524.0
404,2025-03-07 11:04:24.029,546.0
405,2025-03-07 11:04:24.079,540.0
406,2025-03-07 11:04:24.130,540.0
407,2025-03-07 11:04:24.180,557.0
408,2025-03-07 11:04:24.230,397.0
409,2025-03-07 11:04:24.281,555.0
410,2025-03-07 11:04:24.331,547.0
411,2025-03-07 11:04:24.381,518.0
412,2025-03-07 11:04:24.431,488.0
413,2025-03-07 11:04:24.482,483.0
414,2025-03-07 11:04:24.532,341.0
415,2025-03-07 11:04:24.582,538.0
416,2025-03-07 11:04:24.633,554.0
417,2025-03-07 11:04:24.683,492.0
418,2025-03-07 11:04:24.733,556.0
419,2025-03-07 11:04:24.783,528.0
420,2025-03-07 11:04:24.834,506.0
421,2025-03-07 11:04:24.884,440.0
422,2025-03-07 11:04:24.934,549.0
423,2025-03-07 11:04:24.984,548.0
424,2025-03-07 11:04:25.035,543.0
425,2025-03-07 11:04:25.085,561.0
426,2025-03-07 11:04:25.135,524.0
427,2025-03-07 11:04:25.185,476.0
428,2025-03-07 11:04:25.236,510.0
429,2025-03-07 11:04:25.286,545.0
430,2025-03-07 11:04:25.336,524.0
431,2025-03-07 11:04:25.387,511.0
432,2025-03-07 11:04:25.437,510.0
433,2025-03-07 11:04:25.487,511.0
434,2025-03-07 11:04:25.537,511.0
435,2025-03-07 11:04:25.588,509.0
436,2025-03-07 11:04:25.638,514.0
437,2025-03-07 11:04:25.688,516.0
438,2025-03-07 11:04:25.739,523.0
439,2025-03-07 11:04:25.789,515.0
440,2025-03-07 11:04:25.839,525.0
441,2025-03-07 11:04:25.890,519.0
442,2025-03-07 11:04:25.940,408.0
443,2025-03-07 11:04:25.990,506.0
444,2025-03-07 11:04:26.041,470.0
445,2025-03-07 11:04:26.091,473.0
446,2025-03-07 11:04:26.141,552.0
447,2025-03-07 11:04:26.191,479.0
448,2025-03-07 11:04:26.242,559.0
449,2025-03-07 11:04:26.292,475.0
450,2025-03-07 11:04:26.342,482.0
451,2025-03-07 11:04:26.392,570.0
452,2025-03-07 11:04:26.443,459.0
453,2025-03-07 11:04:26.493,537.0
454,2025-03-07 11:04:26.543,534.0
455,2025-03-07 11:04:26.594,556.0
456,2025-03-07 11:04:26.644,408.0
457,2025-03-07 11:04:26.694,588.0
458,2025-03-07 11:04:26.744,566.0
459,2025-03-07 11:04:26.795,456.0
460,2025-03-07 11:04:26.845,578.0
461,2025-03-07 11:04:26.895,542.0
462,2025-03-07 11:04:26.946,553.0
463,2025-03-07 11:04:26.996,555.0
464,2025-03-07 11:04:27.046,551.0
465,2025-03-07 11:04:27.096,536.0
466,2025-03-07 11:04:27.147,483.0
467,2025-03-07 11:04:27.197,507.0
468,2025-03-07 11:04:27.247,515.0
469,2025-03-07 11:04:27.297,543.0
470,2025-03-07 11:04:27.348,544.0
471,2025-03-07 11:04:27.398,550.0
472,2025-03-07 11:04:27.448,536.0
473,2025-03-07 11:04:27.499,541.0
474,2025-03-07 11:04:27.549,577.0
475,2025-03-07 11:04:27.599,535.0
476,2025-03-07 11:04:27.649,495.0
477,2025-03-07 11:04:27.700,514.0
478,2025-03-07 11:04:27.750,539.0
479,2025-03-07 11:04:27.800,529.0
480,2025-03-07 11:04:27.850,556.0
481,2025-03-07 11:04:27.901,512.0
482,2025-03-07 11:04:27.951,565.0
483,2025-03-07 11:04:28.001,520.0
484,2025-03-07 11:04:28.052,530.0
485,2025-03-07 11:04:28.102,475.0
486,2025-03-07 11:04:28.152,513.0
487,2025-03-07 11:04:28.202,534.0
488,2025-03-07 11:04:28.253,476.0
489,2025-03-07 11:04:28.303,541.0
490,2025-03-07 11:04:28.353,386.0
491,2025-03-07 11:04:28.403,499.0
492,2025-03-07 11:04:28.454,543.0
493,2025-03-07 11:04:28.504,329.0
494,2025-03-07 11:04:28.554,345.0
495,2025-03-07 11:04:28.605,584.0
496,2025-03-07 11:04:28.655,536.0
497,2025-03-07 11:04:28.705,535.0
498,2025-03-07 11:04:28.755,414.0
499,2025-03-07 11:04:28.806,539.0
500,2025-03-07 11:04:28.856,462.0
501,2025-03-07 11:04:28.906,531.0
502,2025-03-07 11:04:28.957,532.0
503,2025-03-07 11:04:29.007,540.0
504,2025-03-07 11:04:29.057,512.0
505,2025-03-07 11:04:29.107,562.0
506,2025-03-07 11:04:29.158,536.0
507,2025-03-07 11:04:29.208,553.0
508,2025-03-07 11:04:29.258,482.0
509,2025-03-07 11:04:29.309,550.0
510,2025-03-07 11:04:29.359,534.0
511,2025-03-07 11:04:29.409,512.0
512,2025-03-07 11:04:29.460,515.0
513,2025-03-07 11:04:29.510,517.0
514,2025-03-07 11:04:29.560,537.0
515,2025-03-07 11:04:29.611,528.0
516,2025-03-07 11:04:29.661,535.0
517,2025-03-07 11:04:29.711,533.0
518,2025-03-07 11:04:29.761,477.0
519,2025-03-07 11:04:29.811,544.0
520,2025-03-07 11:04:29.862,556.0
521,2025-03-07 11:04:29.912,521.0
522,2025-03-07 11:04:29.962,286.0
523,2025-03-07 11:04:30.012,447.0
524,2025-03-07 11:04:30.063,553.0
525,2025-03-07 11:04:30.113,523.0
526,2025-03-07 11:04:30.163,542.0
527,2025-03-07 11:04:30.214,452.0
528,2025-03-07 11:04:30.264,550.0
529,2025-03-07 11:04:30.314,515.0
530,2025-03-07 11:04:30.365,491.0
531,2025-03-07 11:04:30.415,520.0
532,2025-03-07 11:04:30.465,353.0
533,2025-03-07 11:04:30.515,491.0
534,2025-03-07 11:04:30.566,547.0
535,2025-03-07 11:04:30.616,525.0
536,2025-03-07 11:04:30.666,530.0
537,2025-03-07 11:04:30.717,556.0
538,2025-03-07 11:04:30.767,439.0
539,2025-03-07 11:04:30.817,586.0
540,2025-03-07 11:04:30.867,416.0
541,2025-03-07 11:04:30.918,486.0
542,2025-03-07 11:04:30.968,533.0
543,2025-03-07 11:04:31.018,534.0
544,2025-03-07 11:04:31.068,553.0
545,2025-03-07 11:04:31.119,506.0
546,2025-03-07 11:04:31.169,518.0
547,2025-03-07 11:04:31.219,583.0
548,2025-03-07 11:04:31.270,535.0
549,2025-03-07 11:04:31.320,544.0
550,2025-03-07 11:04:31.370,552.0
551,2025-03-07 11:04:31.421,472.0
552,2025-03-07 11:04:31.471,466.0
553,2025-03-07 11:04:31.521,455.0
554,2025-03-07 11:04:31.571,499.0
555,2025-03-07 11:04:31.622,600.0
556,2025-03-07 11:04:31.672,409.0
557,2025-03-07 11:04:31.722,582.0
558,2025-03-07 11:04:31.773,566.0
559,2025-03-07 11:04:31.823,569.0
560,2025-03-07 11:04:31.873,604.0
561,2025-03-07 11:04:31.923,466.0
562,2025-03-07 11:04:31.974,319.0
563,2025-03-07 11:04:32.024,566.0
564,2025-03-07 11:04:32.074,424.0
565,2025-03-07 11:04:32.124,502.0
566,2025-03-07 11:04:32.175,439.0
567,2025-03-07 11:04:32.225,535.0
568,2025-03-07 11:04:32.275,518.0
569,2025-03-07 11:04:32.326,541.0
570,2025-03-07 11:04:32.376,547.0
571,2025-03-07 11:04:32.426,479.0
572,2025-03-07 11:04:32.477,537.0
573,2025-03-07 11:04:32.527,472.0
574,2025-03-07 11:04:32.577,543.0
575,2025-03-07 11:04:32.627,490.0
576,2025-03-07 11:04:32.677,562.0
577,2025-03-07 11:04:32.728,561.0
578,2025-03-07 11:04:32.778,537.0
579,2025-03-07 11:04:32.828,367.0
580,2025-03-07 11:04:32.879,519.0
581,2025-03-07 11:04:32.929,548.0
582,2025-03-07 11:04:32.979,485.0
583,2025-03-07 11:04:33.030,461.0
584,2025-03-07 11:04:33.080,528.0
585,2025-03-07 11:04:33.130,548.0
586,2025-03-07 11:04:33.181,552.0
587,2025-03-07 11:04:33.231,459.0
588,2025-03-07 11:04:33.281,559.0
589,2025-03-07 11:04:33.331,544.0
590,2025-03-07 11:04:33.382,556.0
591,2025-03-07 11:04:33.432,525.0
592,2025-03-07 11:04:33.482,446.0
593,2025-03-07 11:04:33.532,508.0
594,2025-03-07 11:04:33.583,527.0
595,2025-03-07 11:04:33.633,476.0
596,2025-03-07 11:04:33.683,451.0
597,2025-03-07 11:04:33.734,506.0
598,2025-03-07 11:04:33.784,511.0
599,2025-03-07 11:04:33.834,397.0
600,2025-03-07 11:04:33.884,472.0
601,2025-03-07 11:04:33.935,537.0
602,2025-03-07 11:04:33.985,490.0
603,2025-03-07 11:04:34.035,364.0
604,2025-03-07 11:04:34.085,554.0
605,2025-03-07 11:04:34.136,552.0
606,2025-03-07 11:04:34.186,548.0
607,2025-03-07 11:04:34.236,550.0
608,2025-03-07 11:04:34.287,379.0
609,2025-03-07 11:04:34.337,565.0
610,2025-03-07 11:04:34.387,427.0
611,2025-03-07 11:04:34.437,557.0
612,2025-03-07 11:04:34.488,376.0
613,2025-03-07 11:04:34.538,603.0
614,2025-03-07 11:04:34.588,549.0
615,2025-03-07 11:04:34.639,545.0
616,2025-03-07 11:04:34.689,539.0
617,2025-03-07 11:04:34.739,522.0
618,2025-03-07 11:04:34.790,553.0
619,2025-03-07 11:04:34.840,459.0
620,2025-03-07 11:04:34.890,547.0
621,2025-03-07 11:04:34.940,472.0
622,2025-03-07 11:04:34.991,471.0
623,2025-03-07 11:04:35.041,561.0
624,2025-03-07 11:04:35.091,542.0
625,2025-03-07 11:04:35.141,518.0
626,2025-03-07 11:04:35.192,526.0
627,2025-03-07 11:04:35.242,563.0
628,2025-03-07 11:04:35.292,570.0
629,2025-03-07 11:04:35.343,460.0
630,2025-03-07 11:04:35.393,581.0
631,2025-03-07 11:04:35.443,443.0
632,2025-03-07 11:04:35.493,493.0
633,2025-03-07 11:04:35.544,572.0
634,2025-03-07 11:04:35.594,616.0
635,2025-03-07 11:04:35.644,548.0
636,2025-03-07 11:04:35.694,572.0
637,2025-03-07 11:04:35.745,585.0
638,2025-03-07 11:04:35.795,589.0
639,2025-03-07 11:04:35.845,566.0
640,2025-03-07 11:04:35.896,592.0
641,2025-03-07 11:04:35.946,424.0
642,2025-03-07 11:04:35.996,514.0
643,2025-03-07 11:04:36.046,555.0
644,2025-03-07 11:04:36.097,339.0
645,2025-03-07 11:04:36.147,547.0
646,2025-03-07 11:04:36.197,537.0
647,2025-03-07 11:04:36.248,564.0
648,2025-03-07 11:04:36.298,459.0
649,2025-03-07 11:04:36.348,556.0
650,2025-03-07 11:04:36.398,546.0
651,2025-03-07 11:04:36.449,528.0
652,2025-03-07 11:04:36.499,546.0
653,2025-03-07 11:04:36.549,552.0
654,2025-03-07 11:04:36.599,535.0
655,2025-03-07 11:04:36.650,519.0
656,2025-03-07 11:04:36.700,510.0
657,2025-03-07 11:04:36.750,511.0
658,2025-03-07 11:04:36.800,511.0
659,2025-03-07 11:04:36.851,511.0
660,2025-03-07 11:04:36.901,511.0
661,2025-03-07 11:04:36.951,511.0
662,2025-03-07 11:04:37.002,511.0
663,2025-03-07 11:04:37.052,511.0
